transaction_id,date,account_code,account_name,debit,credit,description,reference
10623,2024-03-28,3000,Revenue,25797.36,0.0,Monthly Invoice,REF010623
10624,2024-09-10,5000,Salaries Expense,12096.16,0.0,Customer Payment,REF010624
10625,2024-09-23,6000,Marketing Expense,0.0,34492.45,Adjustment Entry,REF010625
10626,2024-06-06,1200,Accounts Receivable,8560.75,0.0,Interest Payment,REF010626
10627,2024-05-13,2100,Accrued Liabilities,29154.22,0.0,Salary Payment,REF010627
10628,2024-03-31,2100,Accrued Liabilities,34654.89,0.0,Interest Payment,REF010628
10629,2024-04-02,2000,Accounts Payable,0.0,17382.97,Customer Payment,REF010629
10630,2024-02-22,3000,Revenue,0.0,49690.9,Rent Payment,REF010630
10631,2024-04-16,2100,Accrued Liabilities,0.0,5143.18,Adjustment Entry,REF010631
10632,2024-03-05,5000,Salaries Expense,41082.68,0.0,Supplier Payment,REF010632
10633,2024-09-10,6000,Marketing Expense,2744.96,0.0,Customer Payment,REF010633
10634,2024-08-25,2000,Accounts Payable,31701.08,0.0,Supplier Payment,REF010634
10635,2024-09-25,6000,Marketing Expense,0.0,3722.62,Monthly Invoice,REF010635
10636,2024-11-19,4000,Cost of Goods Sold,0.0,19399.63,Rent Payment,REF010636
10637,2024-04-16,1700,Prepaid Expenses,0.0,13998.95,Monthly Invoice,REF010637
10638,2024-04-02,5200,Utilities Expense,0.0,49988.05,Salary Payment,REF010638
10639,2024-05-05,6000,Marketing Expense,0.0,18338.35,Customer Payment,REF010639
10640,2024-12-29,3000,Revenue,0.0,31919.5,Monthly Invoice,REF010640
10641,2024-03-28,2100,Accrued Liabilities,0.0,7545.87,Interest Payment,REF010641
10642,2024-02-15,2000,Accounts Payable,33903.7,0.0,Utility Bill,REF010642
10643,2024-02-18,4000,Cost of Goods Sold,6544.02,0.0,Depreciation,REF010643
10644,2024-07-14,5000,Salaries Expense,0.0,18299.13,Interest Payment,REF010644
10645,2024-12-03,2000,Accounts Payable,26803.85,0.0,Sales Transaction,REF010645
10646,2024-01-27,5200,Utilities Expense,44182.35,0.0,Interest Payment,REF010646
10647,2024-05-05,2100,Accrued Liabilities,0.0,14372.36,Supplier Payment,REF010647
10648,2024-03-27,2000,Accounts Payable,0.0,1786.22,Interest Payment,REF010648
10649,2024-07-03,1700,Prepaid Expenses,0.0,2282.47,Customer Payment,REF010649
10650,2024-02-29,1700,Prepaid Expenses,30644.26,0.0,Rent Payment,REF010650
10651,2024-07-06,5200,Utilities Expense,26546.03,0.0,Purchase Order,REF010651
10652,2024-07-05,5200,Utilities Expense,0.0,8264.87,Monthly Invoice,REF010652
10653,2024-09-16,4000,Cost of Goods Sold,0.0,1797.68,Sales Transaction,REF010653
10654,2024-10-14,5200,Utilities Expense,0.0,11281.02,Utility Bill,REF010654
10655,2024-07-02,3000,Revenue,0.0,12000.67,Adjustment Entry,REF010655
10656,2024-10-11,1200,Accounts Receivable,26295.54,0.0,Bank Transfer,REF010656
10657,2024-05-13,1700,Prepaid Expenses,0.0,30630.09,Rent Payment,REF010657
10658,2024-09-28,3000,Revenue,28996.64,0.0,Monthly Invoice,REF010658
10659,2024-06-25,6000,Marketing Expense,17985.04,0.0,Salary Payment,REF010659
10660,2024-09-25,1000,Cash,23047.86,0.0,Sales Transaction,REF010660
10661,2024-11-18,3000,Revenue,0.0,58.45,Monthly Invoice,REF010661
10662,2024-06-04,2000,Accounts Payable,0.0,22803.0,Monthly Invoice,REF010662
10663,2024-02-22,4000,Cost of Goods Sold,40367.17,0.0,Utility Bill,REF010663
10664,2024-07-30,5200,Utilities Expense,0.0,41940.31,Utility Bill,REF010664
10665,2024-09-21,5100,Rent Expense,38268.8,0.0,Depreciation,REF010665
10666,2024-07-22,2100,Accrued Liabilities,0.0,26750.02,Adjustment Entry,REF010666
10667,2024-09-11,6000,Marketing Expense,35590.46,0.0,Supplier Payment,REF010667
10668,2024-04-13,1500,Inventory,14480.77,0.0,Rent Payment,REF010668
10669,2024-05-02,1000,Cash,3072.31,0.0,Interest Payment,REF010669
10670,2024-02-02,5100,Rent Expense,5260.87,0.0,Sales Transaction,REF010670
10671,2024-10-15,4000,Cost of Goods Sold,41908.01,0.0,Interest Payment,REF010671
10672,2024-05-06,3000,Revenue,0.0,37942.42,Adjustment Entry,REF010672
10673,2024-02-10,5200,Utilities Expense,39850.52,0.0,Rent Payment,REF010673
10674,2024-03-16,1000,Cash,48795.88,0.0,Bank Transfer,REF010674
10675,2024-07-22,1200,Accounts Receivable,6687.49,0.0,Salary Payment,REF010675
10676,2024-03-21,5000,Salaries Expense,20563.77,0.0,Rent Payment,REF010676
10677,2024-01-02,6000,Marketing Expense,0.0,38575.5,Utility Bill,REF010677
10678,2024-06-01,1500,Inventory,7290.67,0.0,Supplier Payment,REF010678
10679,2024-05-27,1700,Prepaid Expenses,1127.74,0.0,Interest Payment,REF010679
10680,2024-03-08,6000,Marketing Expense,2795.73,0.0,Customer Payment,REF010680
10681,2024-04-07,1500,Inventory,22385.04,0.0,Bank Transfer,REF010681
10682,2024-12-03,5200,Utilities Expense,8064.18,0.0,Utility Bill,REF010682
10683,2024-02-01,5200,Utilities Expense,0.0,29306.72,Adjustment Entry,REF010683
10684,2024-02-19,6000,Marketing Expense,0.0,46601.76,Salary Payment,REF010684
10685,2024-03-23,5100,Rent Expense,0.0,16142.48,Customer Payment,REF010685
10686,2024-11-21,4000,Cost of Goods Sold,49871.1,0.0,Adjustment Entry,REF010686
10687,2024-05-23,6000,Marketing Expense,0.0,34819.69,Sales Transaction,REF010687
10688,2024-09-06,3000,Revenue,0.0,14300.98,Purchase Order,REF010688
10689,2024-10-23,2100,Accrued Liabilities,10784.39,0.0,Rent Payment,REF010689
10690,2024-01-02,5000,Salaries Expense,0.0,9469.07,Monthly Invoice,REF010690
10691,2024-11-01,1000,Cash,19611.64,0.0,Sales Transaction,REF010691
10692,2024-01-29,1500,Inventory,24262.87,0.0,Customer Payment,REF010692
10693,2024-06-20,3000,Revenue,23499.45,0.0,Sales Transaction,REF010693
10694,2024-02-05,4000,Cost of Goods Sold,37296.88,0.0,Sales Transaction,REF010694
10695,2024-04-05,5100,Rent Expense,0.0,7287.55,Adjustment Entry,REF010695
10696,2024-12-08,5000,Salaries Expense,0.0,28613.72,Purchase Order,REF010696
10697,2024-04-10,5000,Salaries Expense,36316.84,0.0,Interest Payment,REF010697
10698,2024-06-02,1700,Prepaid Expenses,47317.76,0.0,Customer Payment,REF010698
10699,2024-05-23,3000,Revenue,8317.17,0.0,Supplier Payment,REF010699
10700,2024-04-05,1500,Inventory,47307.7,0.0,Salary Payment,REF010700
10701,2024-09-24,6000,Marketing Expense,39320.54,0.0,Bank Transfer,REF010701
10702,2024-06-15,1500,Inventory,36096.31,0.0,Utility Bill,REF010702
10703,2024-11-03,1000,Cash,0.0,19245.25,Depreciation,REF010703
10704,2024-01-15,5100,Rent Expense,0.0,43091.26,Monthly Invoice,REF010704
10705,2024-12-17,1200,Accounts Receivable,0.0,49933.57,Customer Payment,REF010705
10706,2024-03-28,2000,Accounts Payable,16926.31,0.0,Supplier Payment,REF010706
10707,2024-10-29,1500,Inventory,0.0,12589.48,Sales Transaction,REF010707
10708,2024-08-14,5200,Utilities Expense,1323.88,0.0,Adjustment Entry,REF010708
10709,2024-12-27,1700,Prepaid Expenses,0.0,45253.72,Monthly Invoice,REF010709
10710,2024-05-23,3000,Revenue,45444.79,0.0,Salary Payment,REF010710
10711,2024-11-25,4000,Cost of Goods Sold,0.0,13923.95,Salary Payment,REF010711
10712,2024-06-24,5000,Salaries Expense,40951.77,0.0,Salary Payment,REF010712
10713,2024-09-24,4000,Cost of Goods Sold,0.0,25428.13,Adjustment Entry,REF010713
10714,2024-02-10,6000,Marketing Expense,45283.25,0.0,Utility Bill,REF010714
10715,2024-05-04,1000,Cash,0.0,28969.5,Utility Bill,REF010715
10716,2024-10-14,4000,Cost of Goods Sold,0.0,18076.81,Monthly Invoice,REF010716
10717,2024-09-17,6000,Marketing Expense,0.0,49565.06,Purchase Order,REF010717
10718,2024-03-07,1700,Prepaid Expenses,9103.38,0.0,Monthly Invoice,REF010718
10719,2024-01-03,4000,Cost of Goods Sold,0.0,233.88,Customer Payment,REF010719
10720,2024-10-12,3000,Revenue,0.0,30154.19,Bank Transfer,REF010720
10721,2024-06-01,3000,Revenue,0.0,34066.75,Purchase Order,REF010721
10722,2024-11-18,2100,Accrued Liabilities,8417.7,0.0,Rent Payment,REF010722
10723,2024-10-07,1700,Prepaid Expenses,0.0,36999.92,Utility Bill,REF010723
10724,2024-01-22,5000,Salaries Expense,0.0,31904.87,Adjustment Entry,REF010724
10725,2024-03-10,5200,Utilities Expense,0.0,41920.63,Depreciation,REF010725
10726,2024-01-01,6000,Marketing Expense,8643.9,0.0,Depreciation,REF010726
10727,2024-12-15,2100,Accrued Liabilities,0.0,40144.41,Depreciation,REF010727
10728,2024-02-22,1200,Accounts Receivable,37302.31,0.0,Utility Bill,REF010728
10729,2024-06-30,6000,Marketing Expense,0.0,20529.88,Customer Payment,REF010729
10730,2024-03-14,3000,Revenue,0.0,32989.09,Sales Transaction,REF010730
10731,2024-11-26,5000,Salaries Expense,0.0,1318.25,Monthly Invoice,REF010731
10732,2024-06-09,5100,Rent Expense,0.0,20120.79,Monthly Invoice,REF010732
10733,2024-05-07,1700,Prepaid Expenses,0.0,21220.55,Supplier Payment,REF010733
10734,2024-05-27,2100,Accrued Liabilities,37988.85,0.0,Monthly Invoice,REF010734
10735,2024-08-08,2100,Accrued Liabilities,13540.01,0.0,Supplier Payment,REF010735
10736,2024-07-27,5200,Utilities Expense,3366.95,0.0,Rent Payment,REF010736
10737,2024-01-31,6000,Marketing Expense,33290.9,0.0,Purchase Order,REF010737
10738,2024-02-06,2100,Accrued Liabilities,0.0,7476.36,Salary Payment,REF010738
10739,2024-03-02,1000,Cash,0.0,30438.75,Depreciation,REF010739
10740,2024-07-29,5000,Salaries Expense,12380.45,0.0,Adjustment Entry,REF010740
10741,2024-07-05,1700,Prepaid Expenses,36333.06,0.0,Interest Payment,REF010741
10742,2024-04-05,1500,Inventory,49569.93,0.0,Interest Payment,REF010742
10743,2024-07-24,2000,Accounts Payable,0.0,29327.27,Purchase Order,REF010743
10744,2024-10-08,4000,Cost of Goods Sold,0.0,3096.3,Depreciation,REF010744
10745,2024-11-16,5200,Utilities Expense,0.0,19072.98,Supplier Payment,REF010745
10746,2024-09-16,3000,Revenue,31366.49,0.0,Monthly Invoice,REF010746
10747,2024-08-26,5200,Utilities Expense,0.0,36855.22,Bank Transfer,REF010747
10748,2024-02-10,6000,Marketing Expense,1999.26,0.0,Interest Payment,REF010748
10749,2024-01-19,1200,Accounts Receivable,0.0,6769.0,Bank Transfer,REF010749
10750,2024-01-05,2100,Accrued Liabilities,0.0,19592.52,Supplier Payment,REF010750
10751,2024-02-23,1200,Accounts Receivable,0.0,36947.15,Rent Payment,REF010751
10752,2024-10-27,5200,Utilities Expense,0.0,997.17,Rent Payment,REF010752
10753,2024-10-26,1200,Accounts Receivable,41333.04,0.0,Purchase Order,REF010753
10754,2024-03-27,6000,Marketing Expense,9625.2,0.0,Interest Payment,REF010754
10755,2024-05-30,5100,Rent Expense,8657.68,0.0,Rent Payment,REF010755
10756,2024-10-18,5100,Rent Expense,0.0,10407.97,Rent Payment,REF010756
10757,2024-01-29,2000,Accounts Payable,4289.07,0.0,Monthly Invoice,REF010757
10758,2024-08-22,1000,Cash,0.0,33565.54,Depreciation,REF010758
10759,2024-04-15,1200,Accounts Receivable,0.0,1470.79,Utility Bill,REF010759
10760,2024-01-05,1700,Prepaid Expenses,0.0,4417.35,Bank Transfer,REF010760
10761,2024-06-11,1000,Cash,19358.0,0.0,Sales Transaction,REF010761
10762,2024-08-15,2100,Accrued Liabilities,0.0,32377.64,Customer Payment,REF010762
10763,2024-05-15,5000,Salaries Expense,11404.93,0.0,Utility Bill,REF010763
10764,2024-07-25,1000,Cash,28344.72,0.0,Rent Payment,REF010764
10765,2024-03-08,4000,Cost of Goods Sold,23711.71,0.0,Customer Payment,REF010765
10766,2024-06-24,1700,Prepaid Expenses,26998.75,0.0,Customer Payment,REF010766
10767,2024-06-20,1200,Accounts Receivable,0.0,5882.92,Supplier Payment,REF010767
10768,2024-08-29,1200,Accounts Receivable,0.0,12810.17,Adjustment Entry,REF010768
10769,2024-04-08,2000,Accounts Payable,0.0,5602.0,Customer Payment,REF010769
10770,2024-11-27,3000,Revenue,48174.62,0.0,Depreciation,REF010770
10771,2024-05-10,6000,Marketing Expense,43664.55,0.0,Utility Bill,REF010771
10773,2024-04-12,4000,Cost of Goods Sold,44835.48,0.0,Supplier Payment,REF010773
10774,2024-01-04,4000,Cost of Goods Sold,7260.13,0.0,Bank Transfer,REF010774
10775,2024-11-27,2000,Accounts Payable,16050.84,0.0,Rent Payment,REF010775
10776,2024-01-11,5000,Salaries Expense,25882.85,0.0,Interest Payment,REF010776
10777,2024-11-08,3000,Revenue,33715.92,0.0,Utility Bill,REF010777
10778,2024-04-27,1700,Prepaid Expenses,20381.4,0.0,Depreciation,REF010778
10779,2024-01-08,5100,Rent Expense,36771.81,0.0,Customer Payment,REF010779
10780,2024-10-29,1200,Accounts Receivable,0.0,47196.5,Monthly Invoice,REF010780
10781,2024-01-14,5100,Rent Expense,30561.74,0.0,Supplier Payment,REF010781
10782,2024-11-15,4000,Cost of Goods Sold,47075.23,0.0,Adjustment Entry,REF010782
10783,2024-03-10,5200,Utilities Expense,35043.26,0.0,Bank Transfer,REF010783
10784,2024-09-23,4000,Cost of Goods Sold,0.0,42882.44,Interest Payment,REF010784
10785,2024-02-09,2100,Accrued Liabilities,0.0,35501.81,Adjustment Entry,REF010785
10786,2024-03-17,2100,Accrued Liabilities,13241.78,0.0,Rent Payment,REF010786
10787,2024-12-28,2100,Accrued Liabilities,41043.21,0.0,Sales Transaction,REF010787
10788,2024-08-06,2000,Accounts Payable,0.0,32242.32,Salary Payment,REF010788
10789,2024-09-29,6000,Marketing Expense,0.0,21680.33,Sales Transaction,REF010789
10790,2024-05-22,5000,Salaries Expense,3136.97,0.0,Monthly Invoice,REF010790
10791,2024-06-20,1200,Accounts Receivable,47610.2,0.0,Adjustment Entry,REF010791
10792,2024-11-23,6000,Marketing Expense,0.0,6792.16,Supplier Payment,REF010792
10793,2024-05-18,1700,Prepaid Expenses,0.0,971.31,Purchase Order,REF010793
10794,2024-08-29,4000,Cost of Goods Sold,30880.35,0.0,Depreciation,REF010794
10795,2024-07-16,4000,Cost of Goods Sold,22944.0,0.0,Monthly Invoice,REF010795
10796,2024-09-09,1000,Cash,25538.92,0.0,Rent Payment,REF010796
10797,2024-01-28,5000,Salaries Expense,30487.88,0.0,Depreciation,REF010797
10798,2024-07-02,1200,Accounts Receivable,35795.76,0.0,Salary Payment,REF010798
10799,2024-02-19,2100,Accrued Liabilities,22725.72,0.0,Monthly Invoice,REF010799
10800,2024-10-14,1500,Inventory,0.0,33594.95,Sales Transaction,REF010800
10801,2024-02-12,6000,Marketing Expense,19374.88,0.0,Monthly Invoice,REF010801
10802,2024-02-12,4000,Cost of Goods Sold,41315.03,0.0,Adjustment Entry,REF010802
10803,2024-06-15,6000,Marketing Expense,5865.58,0.0,Sales Transaction,REF010803
10804,2024-11-25,3000,Revenue,0.0,2906.71,Adjustment Entry,REF010804
10805,2024-08-04,1200,Accounts Receivable,48877.82,0.0,Bank Transfer,REF010805
10806,2024-05-18,1000,Cash,33673.67,0.0,Interest Payment,REF010806
10807,2024-10-17,1500,Inventory,0.0,32917.87,Sales Transaction,REF010807
10808,2024-09-04,1700,Prepaid Expenses,37872.92,0.0,Bank Transfer,REF010808
10809,2024-08-01,1700,Prepaid Expenses,44400.42,0.0,Salary Payment,REF010809
10810,2024-10-25,5100,Rent Expense,0.0,32412.07,Monthly Invoice,REF010810
10811,2024-07-19,3000,Revenue,0.0,35113.44,Sales Transaction,REF010811
10812,2024-01-05,6000,Marketing Expense,17025.02,0.0,Bank Transfer,REF010812
10813,2024-11-26,1000,Cash,0.0,32433.79,Monthly Invoice,REF010813
10814,2024-12-13,5100,Rent Expense,2676.42,0.0,Monthly Invoice,REF010814
10815,2024-08-01,5200,Utilities Expense,0.0,31098.69,Monthly Invoice,REF010815
10816,2024-12-20,6000,Marketing Expense,29531.08,0.0,Utility Bill,REF010816
10817,2024-07-08,3000,Revenue,0.0,46407.05,Customer Payment,REF010817
10818,2024-10-26,5100,Rent Expense,37442.94,0.0,Supplier Payment,REF010818
10819,2024-05-13,1700,Prepaid Expenses,0.0,20894.83,Monthly Invoice,REF010819
10820,2024-07-09,1000,Cash,34961.32,0.0,Purchase Order,REF010820
10821,2024-07-23,1200,Accounts Receivable,29067.24,0.0,Interest Payment,REF010821
10822,2024-06-07,5100,Rent Expense,43869.54,0.0,Sales Transaction,REF010822
10823,2024-09-09,5000,Salaries Expense,13183.73,0.0,Salary Payment,REF010823
10824,2024-03-09,1200,Accounts Receivable,0.0,22501.43,Adjustment Entry,REF010824
10825,2024-12-22,1200,Accounts Receivable,0.0,48704.42,Sales Transaction,REF010825
10826,2024-08-12,2100,Accrued Liabilities,18573.77,0.0,Rent Payment,REF010826
10827,2024-04-06,4000,Cost of Goods Sold,16956.14,0.0,Interest Payment,REF010827
10828,2024-02-23,2100,Accrued Liabilities,0.0,40928.06,Depreciation,REF010828
10829,2024-12-06,1500,Inventory,0.0,44657.73,Monthly Invoice,REF010829
10830,2024-10-02,1700,Prepaid Expenses,0.0,41163.9,Monthly Invoice,REF010830
10831,2024-04-11,5100,Rent Expense,0.0,2953.81,Purchase Order,REF010831
10832,2024-05-29,5000,Salaries Expense,0.0,21473.07,Sales Transaction,REF010832
10833,2024-08-29,2100,Accrued Liabilities,0.0,42672.73,Customer Payment,REF010833
10834,2024-06-10,1700,Prepaid Expenses,0.0,12942.97,Rent Payment,REF010834
10835,2024-04-13,5100,Rent Expense,0.0,46704.82,Monthly Invoice,REF010835
10836,2024-09-22,1200,Accounts Receivable,0.0,8547.31,Bank Transfer,REF010836
10837,2024-01-23,6000,Marketing Expense,0.0,1298.24,Bank Transfer,REF010837
10838,2024-02-15,1000,Cash,5792.66,0.0,Depreciation,REF010838
10839,2024-03-14,1000,Cash,25143.87,0.0,Rent Payment,REF010839
10840,2024-02-19,3000,Revenue,491.36,0.0,Adjustment Entry,REF010840
10841,2024-08-25,2100,Accrued Liabilities,0.0,24458.38,Customer Payment,REF010841
10842,2024-07-24,3000,Revenue,4227.54,0.0,Purchase Order,REF010842
10843,2024-07-21,2000,Accounts Payable,15628.38,0.0,Rent Payment,REF010843
10844,2024-04-24,5100,Rent Expense,0.0,14453.59,Interest Payment,REF010844
10845,2024-02-08,3000,Revenue,47930.93,0.0,Supplier Payment,REF010845
10846,2024-12-19,1500,Inventory,0.0,49259.68,Supplier Payment,REF010846
10847,2024-08-08,1200,Accounts Receivable,0.0,942.52,Depreciation,REF010847
10848,2024-01-20,1500,Inventory,36211.27,0.0,Interest Payment,REF010848
10849,2024-04-02,5000,Salaries Expense,0.0,32488.0,Utility Bill,REF010849
10850,2024-06-18,5100,Rent Expense,7114.32,0.0,Interest Payment,REF010850
10851,2024-09-28,5100,Rent Expense,0.0,15860.02,Rent Payment,REF010851
10852,2024-11-15,5100,Rent Expense,44884.1,0.0,Depreciation,REF010852
10853,2024-10-26,4000,Cost of Goods Sold,0.0,48961.72,Salary Payment,REF010853
10854,2024-11-06,1200,Accounts Receivable,26616.76,0.0,Salary Payment,REF010854
10855,2024-10-04,2000,Accounts Payable,0.0,27827.35,Customer Payment,REF010855
10856,2024-11-23,2000,Accounts Payable,15190.01,0.0,Interest Payment,REF010856
10857,2024-04-24,5200,Utilities Expense,0.0,33795.83,Salary Payment,REF010857
10858,2024-07-12,5200,Utilities Expense,32301.21,0.0,Bank Transfer,REF010858
10859,2024-06-17,4000,Cost of Goods Sold,0.0,16979.14,Adjustment Entry,REF010859
10860,2024-06-05,4000,Cost of Goods Sold,19623.35,0.0,Customer Payment,REF010860
10861,2024-09-27,6000,Marketing Expense,0.0,10898.68,Supplier Payment,REF010861
10862,2024-12-29,5100,Rent Expense,811.72,0.0,Rent Payment,REF010862
10863,2024-10-30,1500,Inventory,0.0,32117.61,Supplier Payment,REF010863
10864,2024-04-13,2000,Accounts Payable,19980.74,0.0,Utility Bill,REF010864
10865,2024-02-05,1500,Inventory,0.0,5576.97,Purchase Order,REF010865
10866,2024-07-25,6000,Marketing Expense,0.0,236.42,Monthly Invoice,REF010866
10867,2024-02-15,1000,Cash,0.0,18910.94,Utility Bill,REF010867
10868,2024-09-15,5100,Rent Expense,22294.51,0.0,Interest Payment,REF010868
10869,2024-06-07,1500,Inventory,0.0,36755.03,Utility Bill,REF010869
10870,2024-10-09,1500,Inventory,37775.49,0.0,Bank Transfer,REF010870
10871,2024-06-17,2000,Accounts Payable,35125.29,0.0,Depreciation,REF010871
10872,2024-12-03,2000,Accounts Payable,0.0,36097.73,Monthly Invoice,REF010872
10873,2024-12-18,1700,Prepaid Expenses,0.0,44064.81,Salary Payment,REF010873
10874,2024-09-26,1700,Prepaid Expenses,0.0,37327.69,Sales Transaction,REF010874
10875,2024-11-04,1000,Cash,0.0,26163.52,Rent Payment,REF010875
10876,2024-11-06,5000,Salaries Expense,19571.21,0.0,Supplier Payment,REF010876
10877,2024-11-05,6000,Marketing Expense,0.0,20227.3,Salary Payment,REF010877
10878,2024-04-03,5200,Utilities Expense,27799.09,0.0,Customer Payment,REF010878
10879,2024-06-25,5200,Utilities Expense,46778.78,0.0,Purchase Order,REF010879
10880,2024-01-09,4000,Cost of Goods Sold,44602.53,0.0,Adjustment Entry,REF010880
10881,2024-01-22,2000,Accounts Payable,0.0,35276.19,Bank Transfer,REF010881
10882,2024-08-05,1000,Cash,3794.38,0.0,Bank Transfer,REF010882
10883,2024-12-29,5200,Utilities Expense,40087.73,0.0,Rent Payment,REF010883
10884,2024-06-12,1200,Accounts Receivable,8975.63,0.0,Adjustment Entry,REF010884
10885,2024-11-26,6000,Marketing Expense,0.0,12581.01,Customer Payment,REF010885
10886,2024-09-17,1700,Prepaid Expenses,0.0,9973.09,Bank Transfer,REF010886
10887,2024-09-23,1200,Accounts Receivable,0.0,15222.93,Interest Payment,REF010887
10888,2024-06-06,1500,Inventory,44178.51,0.0,Purchase Order,REF010888
10889,2024-06-06,1700,Prepaid Expenses,26322.79,0.0,Monthly Invoice,REF010889
10890,2024-04-12,5100,Rent Expense,17783.75,0.0,Depreciation,REF010890
